Rk,Name,PA,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
594,Nick Markakis\markani01,700,160,634,89,172,24,0,10,59,55,3,76,3,0,8,17,1,2,.271,.329,.356,.685,*9/DH
595,Nick Markakis\markani01,710,161,637,97,191,43,3,23,112,61,5,112,5,1,6,22,18,6,.300,.362,.485,.848,*9/H
596,Nick Markakis\markani01,697,157,595,106,182,48,1,20,87,99,7,113,2,0,1,10,10,7,.306,.406,.491,.897,*9/H
597,Nick Markakis\markani01,711,161,642,94,188,45,2,18,101,56,0,98,3,0,10,12,6,2,.293,.347,.453,.801,*9
598,Nick Markakis\markani01,542,147,491,72,143,25,2,16,62,43,3,72,3,3,2,15,2,0,.291,.351,.448,.799,*97/8HD
599,Nick Markakis\markani01,469,116,414,61,118,25,2,9,62,47,1,59,2,0,6,11,2,0,.285,.356,.420,.776,*9/7HD
600,Nick Markakis\markani01,716,160,641,72,182,31,1,15,73,62,6,75,7,0,6,16,12,3,.284,.351,.406,.756,*9/3D
601,Nick Markakis\markani01,684,158,599,67,161,38,0,13,89,71,9,101,5,0,9,16,0,2,.269,.346,.397,.744,*9/DH3
602,Nick Markakis\markani01,471,104,420,59,125,28,3,13,54,42,3,51,4,0,5,11,1,1,.298,.363,.471,.834,*9/D
603,Nick Markakis\markani01,686,156,612,73,181,38,1,3,53,70,11,83,3,0,1,17,2,1,.296,.370,.376,.746,*9/D
604,Nick Markakis\markani01,709,160,629,79,187,45,3,12,60,73,9,93,2,0,5,18,7,2,.297,.370,.436,.805,*9/D
605,Mike Marshall\marshmi02,362,103,330,47,77,11,0,19,53,27,3,90,4,0,1,5,4,4,.233,.298,.439,.738,*9/H7
606,Mike Marshall\marshmi02,428,104,402,45,118,19,0,16,72,18,2,79,4,0,4,13,0,5,.294,.327,.460,.787,*9/H
607,Mike Marshall\marshmi02,419,105,377,41,98,21,1,11,42,33,4,78,5,0,4,8,2,5,.260,.325,.408,.733,*9/H
608,Mike Marshall\marshmi02,577,144,542,63,150,27,2,20,82,24,7,93,7,0,4,17,4,1,.277,.314,.445,.758,*93/H
609,Mike Marshall\marshmi02,564,135,518,72,152,27,2,28,95,37,6,137,3,2,4,8,3,10,.293,.342,.515,.857,*9/3H7
610,Dave Martinez\martida01,347,90,309,31,79,11,0,3,20,35,4,52,2,0,1,5,8,7,.256,.334,.320,.655,*9/H8D3
611,Dave Martinez\martida01,513,132,457,60,125,19,5,5,47,50,3,73,2,1,3,12,8,7,.274,.346,.370,.716,*93H/78
612,Dave Martinez\martida01,594,143,514,79,146,25,5,6,66,60,3,76,5,10,5,6,13,6,.284,.361,.387,.748,*98/H7
613,Dave Martinez\martida01,260,97,235,23,58,9,3,4,27,21,1,22,2,2,0,6,3,4,.247,.314,.362,.676,*9H3/87
614,J.D. Martinez\martijd02,517,120,460,69,141,35,2,22,68,49,2,128,3,0,5,13,1,2,.307,.373,.535,.908,*9/HD
615,J.D. Martinez\martijd02,489,119,432,85,131,26,3,45,104,53,8,128,0,0,4,23,4,0,.303,.376,.690,1.066,*9/DH
616,J.D. Martinez\martijd02,657,158,596,93,168,33,2,38,102,53,7,178,5,0,3,11,3,2,.282,.344,.535,.879,*9D/H
617,Jose Martinez\martijo08,373,128,334,45,90,13,2,10,42,35,0,82,2,0,2,14,3,0,.269,.340,.410,.751,*9H/D7
618,Gary Matthews\matthga02,317,87,280,37,77,17,1,11,36,33,5,64,1,0,3,1,5,1,.275,.350,.461,.811,*98/H7D
619,Gary Matthews\matthga02,398,111,345,54,95,25,3,7,38,43,1,69,1,5,4,4,15,5,.275,.354,.426,.780,*987H/D
620,Justin Maxwell\maxweju01,274,100,249,26,52,8,2,7,26,20,1,76,3,1,1,4,2,1,.209,.275,.341,.616,*9H7/8
621,Justin Maxwell\maxweju01,262,75,234,35,59,16,3,7,25,23,0,78,4,0,1,4,6,2,.252,.328,.436,.764,*98/HD
622,John Mayberry\maybejo02,384,134,353,47,80,23,1,11,39,27,1,90,3,0,1,6,5,3,.227,.286,.391,.677,*98H/73
623,Nomar Mazara\mazarno01,568,145,516,59,137,13,3,20,64,39,1,112,6,0,7,12,0,2,.266,.320,.419,.739,*97H/D
624,Nomar Mazara\mazarno01,536,128,489,61,126,25,1,20,77,40,2,116,4,0,3,13,1,0,.258,.317,.436,.753,*9D/H7
625,Nomar Mazara\mazarno01,469,116,429,69,115,27,1,19,66,28,2,108,6,0,6,5,4,1,.268,.318,.469,.786,*9/HD
626,Nomar Mazara\mazarno01,616,148,554,64,140,30,2,20,101,55,6,127,4,0,3,12,2,2,.253,.323,.422,.745,*97D/H
627,Quinton McCracken\mccraqu01,400,123,349,60,108,27,8,3,40,32,0,68,2,13,4,3,5,4,.309,.367,.458,.825,*9H8/7
628,Andrew McCutchen\mccutan01,682,155,569,83,145,30,3,20,65,95,1,145,11,0,7,12,14,9,.255,.368,.424,.792,*97/HD
629,Willie McGee\mcgeewi01,510,138,474,56,141,20,2,1,36,29,3,88,1,5,1,7,13,4,.297,.339,.354,.693,*98H
630,Willie McGee\mcgeewi01,519,130,475,53,143,28,1,4,46,38,7,67,1,3,2,12,10,9,.301,.353,.389,.742,*9/H
631,Willie McGee\mcgeewi01,323,122,300,29,90,19,4,3,38,22,2,59,0,0,1,6,8,2,.300,.347,.420,.767,H987/D
632,Mark McLemore\mclemma01,663,148,581,81,165,27,5,4,72,64,4,92,1,11,6,21,21,15,.284,.353,.368,.721,*94/5HD
633,Orlando Merced\merceor01,432,108,386,48,105,21,3,9,51,42,5,58,1,0,2,17,4,1,.272,.343,.412,.755,*9*3/H
634,Orlando Merced\merceor01,420,98,368,45,98,23,2,9,40,47,1,62,3,0,2,6,7,3,.266,.352,.413,.765,*9/HD3
635,Orlando Merced\merceor01,281,123,251,35,72,13,3,6,30,26,5,50,0,1,3,9,4,0,.287,.350,.434,.784,*H97/3D5
636,Orlando Merced\merceor01,507,120,453,69,130,24,1,17,80,51,5,74,0,0,3,9,8,4,.287,.357,.457,.814,*9/H3
637,Orlando Merced\merceor01,527,137,447,68,140,26,4,8,70,77,10,64,1,0,2,9,3,3,.313,.414,.443,.857,*93H
638,Orlando Merced\merceor01,545,132,487,75,146,29,4,15,83,52,9,74,1,0,5,9,7,2,.300,.365,.468,.833,*93H/7
639,Matt Mieske\mieskma01,303,117,267,42,67,13,1,12,48,27,0,45,4,0,5,8,2,4,.251,.323,.442,.765,*9H/D
640,Matt Mieske\mieskma01,286,84,259,39,67,13,1,10,38,21,0,62,3,2,1,6,3,5,.259,.320,.432,.753,*9/7HD
641,Matt Mieske\mieskma01,409,127,374,46,104,24,3,14,64,26,2,76,2,1,6,9,1,5,.278,.324,.471,.794,*9H8/7
642,Matt Mieske\mieskma01,273,84,253,39,63,15,3,5,21,19,2,50,0,0,1,12,1,0,.249,.300,.391,.692,*97H/D
643,Dustan Mohr\mohrdu01,417,120,383,55,103,23,2,12,45,31,3,86,1,2,0,5,6,3,.269,.325,.433,.759,*97H/D8
644,Dustan Mohr\mohrdu01,387,121,348,50,87,22,0,10,36,33,0,106,1,2,3,10,5,2,.250,.314,.399,.714,*97H8/D
645,Dustan Mohr\mohrdu01,293,98,266,34,57,10,3,17,38,23,2,94,2,0,2,3,1,2,.214,.280,.466,.746,*9H78
646,Raul Mondesi\mondera01,580,139,536,91,153,23,6,26,88,33,4,96,4,0,7,7,27,4,.285,.328,.496,.824,*98/H
647,Raul Mondesi\mondera01,680,159,601,98,152,29,5,33,99,71,6,134,3,0,5,3,36,9,.253,.332,.483,.815,*9/H8
648,Raul Mondesi\mondera01,637,146,569,90,132,34,1,26,88,59,3,103,5,0,4,11,15,6,.232,.308,.432,.740,*9D8
649,Raul Mondesi\mondera01,426,96,388,78,105,22,2,24,67,32,0,73,3,0,3,8,22,6,.271,.329,.523,.852,*9/H
650,Raul Mondesi\mondera01,454,112,434,63,133,27,8,16,56,16,5,78,2,0,2,9,11,8,.306,.333,.516,.849,*98
651,Raul Mondesi\mondera01,653,149,572,88,144,26,4,27,84,73,3,128,6,0,2,13,30,11,.252,.342,.453,.794,*9
652,Raul Mondesi\mondera01,586,143,523,83,142,31,4,24,71,56,6,97,3,0,4,9,22,11,.272,.343,.484,.827,*9/H8D
653,Raul Mondesi\mondera01,673,157,634,98,188,40,7,24,88,32,9,122,5,0,2,6,14,7,.297,.334,.495,.830,*9
654,Raul Mondesi\mondera01,670,159,616,95,191,42,5,30,87,44,7,105,6,1,3,11,32,15,.310,.360,.541,.901,*9/H
655,Keith Moreland\morelke01,652,156,586,72,159,30,0,12,79,53,10,48,0,2,11,15,3,6,.271,.326,.384,.710,*9523/H
656,Keith Moreland\morelke01,667,161,587,74,180,30,3,14,106,68,7,58,1,2,9,14,12,3,.307,.374,.440,.814,*935/H2
657,Omar Moreno\morenom01,386,118,359,46,84,18,6,4,27,21,2,77,0,6,0,2,17,16,.234,.276,.351,.627,*9H78
658,Mike Morse\morsemi01,337,88,312,34,67,13,0,13,27,21,1,87,3,0,1,12,0,0,.215,.270,.381,.651,*97/D3H
659,Mike Morse\morsemi01,293,98,266,36,77,12,2,15,41,22,1,64,4,0,1,6,0,1,.289,.352,.519,.870,*9H3/D
660,Brandon Moss\mossbr01,526,145,469,47,106,24,2,19,58,49,4,148,5,0,3,12,0,1,.226,.304,.407,.711,*93H7/D
661,Brandon Moss\mossbr01,424,133,385,47,91,20,4,7,41,34,3,84,4,0,1,7,1,5,.236,.304,.364,.668,*9H7
662,Darryl Motley\motleda01,408,123,383,45,85,20,1,17,49,18,2,57,2,0,5,17,6,4,.222,.257,.413,.670,*97H/D
663,James Mouton\moutoja01,345,99,310,43,76,11,0,2,16,27,0,69,5,2,1,6,24,5,.245,.315,.300,.615,*98H/7
664,Lyle Mouton\moutoly01,260,88,242,26,65,9,0,5,23,14,1,66,1,0,3,8,4,4,.269,.308,.368,.675,*9H7D
665,Pedro Munoz\munozpe01,439,127,418,44,113,16,3,12,71,17,1,90,1,0,3,18,4,5,.270,.298,.409,.707,*9/H7D
666,Dale Murphy\murphda05,693,159,566,115,167,27,1,44,105,115,29,136,7,0,5,11,16,6,.295,.417,.580,.997,*9
667,Dale Murphy\murphda05,671,156,592,77,134,35,4,24,77,74,16,125,2,0,3,24,3,5,.226,.313,.421,.734,*9/H
668,Dale Murphy\murphda05,599,153,544,66,137,33,1,18,81,48,3,93,0,0,7,20,1,0,.252,.309,.415,.724,*9H
669,Dale Murphy\murphda05,629,154,563,60,138,23,1,24,83,61,14,130,1,0,4,22,9,3,.245,.318,.417,.735,*9/H87
670,David Murphy\murphda07,462,129,416,40,109,25,1,8,58,36,2,61,2,1,7,6,2,3,.262,.319,.385,.703,*9H/D7
671,Matt Murton\murtoma01,261,94,235,35,66,13,0,8,22,26,0,39,0,0,0,4,1,0,.281,.352,.438,.791,9H7/8
672,Wil Myers\myerswi01,373,88,335,50,98,23,0,13,53,33,6,91,1,0,4,10,5,2,.293,.354,.478,.831,*9D/8H
673,Wil Myers\myerswi01,361,87,325,37,72,14,0,6,35,34,3,90,0,0,2,10,6,1,.222,.294,.320,.614,*9/DH38
674,Xavier Nady\nadyxa01,607,148,555,76,169,37,1,25,97,39,2,103,9,0,4,14,2,1,.305,.357,.510,.867,*97/DH3
675,Xavier Nady\nadyxa01,470,125,431,55,120,23,1,20,72,23,2,101,12,0,4,16,3,1,.278,.330,.476,.805,*9H87/D
676,Xavier Nady\nadyxa01,512,130,468,57,131,28,1,17,63,30,7,85,11,2,1,12,3,3,.280,.337,.453,.790,*93/H
677,Xavier Nady\nadyxa01,404,110,371,50,99,17,1,9,39,24,0,74,6,2,1,14,6,2,.267,.321,.391,.712,*9H
678,Tyler Naquin\naquity01,294,89,274,34,79,19,0,10,34,14,2,66,2,2,2,8,4,2,.288,.325,.467,.792,*97H/D
679,Daniel Nava\navada01,408,113,363,41,98,21,0,4,37,33,1,81,10,0,2,5,4,2,.270,.346,.361,.706,*97H3/D
680,Warren Newson\newsowa01,273,91,235,34,60,14,1,10,31,37,1,82,0,0,1,3,3,0,.255,.355,.451,.806,*9H/D7
681,Melvin Nieves\nieveme01,484,120,431,71,106,23,4,24,60,44,2,158,6,0,3,10,1,2,.246,.322,.485,.807,*97D/H
682,Melvin Nieves\nieveme01,405,116,359,46,82,18,1,20,64,39,6,157,5,0,2,3,1,7,.228,.311,.451,.762,*9HD/8
683,Dave Nilsson\nilssda01,294,81,263,41,73,12,1,12,53,24,4,41,2,0,5,9,2,0,.278,.337,.468,.804,*9H7D/32
684,Trot Nixon\nixontr01,612,152,532,81,136,36,3,24,94,65,2,109,5,3,7,7,4,2,.256,.338,.470,.808,*98/H
685,Trot Nixon\nixontr01,354,99,307,30,77,17,0,3,31,44,7,59,0,0,3,9,0,0,.251,.342,.336,.677,*9H/D
686,Trot Nixon\nixontr01,470,124,408,64,112,29,1,13,67,53,3,59,3,0,6,7,2,1,.275,.357,.446,.804,*9H/D
687,Trot Nixon\nixontr01,502,123,427,66,118,27,8,12,60,63,2,85,2,5,5,11,8,1,.276,.368,.461,.830,*9H/8D
688,Trot Nixon\nixontr01,447,124,381,67,103,22,5,15,52,53,1,75,3,2,8,7,3,1,.270,.357,.472,.830,*9/H
689,Trot Nixon\nixontr01,513,134,441,81,135,24,6,28,87,65,4,96,3,1,3,3,4,2,.306,.396,.578,.975,*9H/8
690,Trot Nixon\nixontr01,453,114,381,59,102,24,0,8,52,60,1,56,7,0,5,10,0,2,.268,.373,.394,.767,*9H
691,Abraham Nunez\nunezab02,322,117,285,40,61,10,1,6,34,34,1,69,0,2,1,7,1,3,.214,.297,.319,.616,*97H/8D
692,Jon Nunnally\nunnajo01,360,119,303,51,74,15,6,14,42,51,5,86,2,4,0,4,6,4,.244,.357,.472,.829,*9H7/8D
693,Troy O'Leary\o'leatr01,545,146,499,65,154,32,4,15,80,39,7,70,2,1,4,13,0,5,.309,.358,.479,.837,*97H/D
694,Troy O'Leary\o'leatr01,552,149,497,68,129,28,5,15,81,47,3,80,4,1,3,13,3,2,.260,.327,.427,.753,*97H8
695,Troy O'Leary\o'leatr01,434,112,399,60,123,31,6,10,49,29,4,64,1,3,2,8,5,3,.308,.355,.491,.846,*978H/D
696,Paul O'Neill\o'neipa01,628,142,566,79,160,26,0,18,100,51,2,90,0,0,11,17,14,9,.283,.336,.424,.760,*9/DH
697,Paul O'Neill\o'neipa01,607,152,532,71,136,36,0,28,91,73,14,107,1,0,1,8,12,7,.256,.346,.481,.827,*9/H
698,Paul O'Neill\o'neipa01,547,141,498,71,155,34,1,20,75,44,5,69,2,0,3,13,2,4,.311,.367,.504,.871,*97H/D
699,Paul O'Neill\o'neipa01,584,148,496,59,122,19,1,14,66,77,15,85,2,3,6,10,6,3,.246,.346,.373,.719,*9H
700,Paul O'Neill\o'neipa01,675,153,597,70,170,39,4,19,110,66,1,89,2,0,10,24,11,9,.285,.353,.459,.812,*9/H
701,Paul O'Neill\o'neipa01,660,150,546,89,165,35,1,19,91,102,8,76,4,0,8,21,0,1,.302,.411,.474,.885,*9/DH3
702,Paul O'Neill\o'neipa01,543,127,460,82,138,30,4,22,96,71,8,76,1,0,11,25,1,2,.300,.387,.526,.913,*97/HD
703,Paul O'Neill\o'neipa01,443,103,368,68,132,25,1,21,83,72,13,56,0,0,3,16,5,4,.359,.460,.603,1.064,*97H/D
704,Paul O'Neill\o'neipa01,637,149,553,89,179,42,0,21,117,75,8,92,0,0,9,16,10,7,.324,.399,.514,.912,*9/HD3
705,Paul O'Neill\o'neipa01,480,117,428,49,118,24,2,15,74,46,8,64,2,0,4,7,20,5,.276,.346,.446,.792,*9/H8
706,Paul O'Neill\o'neipa01,672,152,602,95,191,40,2,24,116,57,2,103,2,0,11,22,15,1,.317,.372,.510,.882,*9/HD
707,Paul O'Neill\o'neipa01,564,145,503,59,136,28,0,16,78,53,13,103,2,1,5,12,13,11,.270,.339,.421,.761,*9H/8
708,Paul O'Neill\o'neipa01,533,145,485,58,122,25,3,16,73,38,5,65,2,3,5,7,8,6,.252,.306,.414,.720,*93H/8
709,Paul O'Neill\o'neipa01,563,137,510,77,136,33,1,21,70,48,4,59,2,0,3,20,22,3,.267,.330,.459,.789,*9/DH
710,Alex Ochoa\ochoaal01,262,113,238,31,58,14,1,3,22,18,0,32,2,2,2,7,3,4,.244,.300,.349,.649,*9H/8D
711,Alex Ochoa\ochoaal01,304,82,282,37,83,19,3,4,33,17,0,30,2,0,3,2,4,3,.294,.336,.426,.761,*9/H
712,Alex Ochoa\ochoaal01,593,148,536,73,148,30,7,8,52,45,0,76,4,4,4,10,17,13,.276,.334,.403,.737,*97H/8D
713,Alex Ochoa\ochoaal01,260,94,249,35,64,14,2,2,25,10,0,35,1,0,0,7,6,3,.257,.288,.353,.642,*9H7/8D
714,Alex Ochoa\ochoaal01,325,122,280,40,73,16,0,8,31,42,2,35,2,1,0,7,10,7,.261,.361,.404,.765,*9H7/8
715,Magglio Ordonez\ordonma01,646,155,593,82,177,32,1,24,104,45,3,87,4,0,4,13,1,4,.298,.350,.477,.827,*9/DH
716,Magglio Ordonez\ordonma01,677,157,624,100,188,34,3,30,117,47,4,64,1,0,5,24,13,6,.301,.349,.510,.858,*9/HD
717,Magglio Ordonez\ordonma01,578,145,535,70,151,25,2,14,65,28,1,53,9,2,4,19,9,7,.282,.326,.415,.741,*98
718,Magglio Ordonez\ordonma01,654,153,590,116,189,47,1,38,135,53,2,77,7,0,3,21,7,5,.320,.381,.597,.978,*9/HD
719,Magglio Ordonez\ordonma01,343,82,305,38,92,17,0,8,46,30,1,35,1,0,7,8,0,0,.302,.359,.436,.795,*9/HD
720,Magglio Ordonez\ordonma01,665,153,588,102,185,34,3,32,126,60,3,64,2,0,15,28,18,4,.315,.371,.546,.917,*9/H
721,Magglio Ordonez\ordonma01,518,131,465,54,144,24,2,9,50,51,2,65,0,0,2,19,3,1,.310,.376,.428,.804,*9D/H
722,Magglio Ordonez\ordonma01,679,157,595,117,216,54,0,28,139,76,8,79,2,0,5,20,4,1,.363,.434,.595,1.029,*9D/H
723,Magglio Ordonez\ordonma01,671,160,593,97,181,40,1,31,113,70,7,70,5,0,3,14,25,7,.305,.382,.533,.914,*9/HD8
724,Magglio Ordonez\ordonma01,674,160,606,95,192,46,3,29,99,57,1,73,7,0,4,20,9,5,.317,.380,.546,.926,*9/8HD
725,Magglio Ordonez\ordonma01,357,92,329,33,84,10,0,5,32,23,0,41,1,0,4,10,2,1,.255,.303,.331,.634,*9D/H
726,Magglio Ordonez\ordonma01,623,146,561,72,178,32,2,21,103,53,2,76,3,0,6,27,1,5,.317,.376,.494,.869,*9D/H
727,Magglio Ordonez\ordonma01,365,84,323,56,98,17,1,12,59,40,0,38,0,0,2,14,1,0,.303,.378,.474,.852,*9D
728,Paulo Orlando\orlanpa01,484,128,457,52,138,24,4,5,43,13,1,105,7,3,3,12,14,3,.302,.329,.405,.734,*98/HD
729,Joe Orsulak\orsuljo01,318,96,292,39,76,3,0,8,42,16,2,21,3,0,7,11,4,2,.260,.299,.353,.651,*97H8/3
730,Joe Orsulak\orsuljo01,416,125,379,48,109,21,3,8,27,23,2,30,3,8,3,7,9,8,.288,.331,.422,.753,*97H8
731,Joe Orsulak\orsuljo01,437,138,401,60,100,19,6,2,19,28,2,38,1,6,1,4,24,11,.249,.299,.342,.641,*98H/7
732,Joe Orsulak\orsuljo01,465,124,413,49,111,14,3,11,57,46,9,48,1,4,1,7,6,8,.269,.343,.397,.740,*97H/D
733,Joe Orsulak\orsuljo01,428,117,391,45,113,18,3,4,39,28,5,34,4,4,1,3,5,4,.289,.342,.381,.723,*97H/D
734,Joe Orsulak\orsuljo01,446,123,390,59,111,22,5,7,55,41,6,35,2,7,6,8,5,3,.285,.351,.421,.771,*9H7/D
735,Eric Owens\owenser01,434,119,400,51,101,16,1,5,28,29,2,59,0,4,1,13,8,6,.253,.302,.335,.637,*98H/D7
736,Dave Parker\parkeda01,647,153,589,77,149,28,0,26,97,44,13,104,8,0,6,14,7,3,.253,.311,.433,.744,*9/3H
737,Dave Parker\parkeda01,694,160,635,88,198,42,4,34,125,52,24,80,3,0,4,26,5,13,.312,.365,.551,.916,*9/H
738,Dave Parker\parkeda01,700,162,637,89,174,31,3,31,116,56,16,126,1,0,6,18,1,6,.273,.330,.477,.807,*9/H
739,Chris Parmelee\parmech01,333,101,294,21,67,13,0,8,24,33,0,81,3,0,3,6,1,1,.228,.309,.354,.663,*93H/8
740,Gerardo Parra\parrage01,574,150,529,64,138,22,4,9,40,32,5,100,5,6,2,10,9,7,.261,.308,.369,.677,*97H8
741,Gerardo Parra\parrage01,663,156,601,79,161,43,4,10,48,48,3,100,3,7,4,12,10,10,.268,.323,.403,.726,*98/7H
742,Larry Parrish\parrila01,382,94,346,44,86,11,1,17,51,33,2,77,1,0,2,13,0,2,.249,.314,.434,.748,*9D/H5
743,Dan Pasqua\pasquda01,306,93,265,26,56,16,1,6,33,36,1,57,1,1,3,4,0,1,.211,.305,.347,.652,*9/H3D
744,Xavier Paul\paulxa01,262,128,243,30,62,6,5,2,20,13,1,62,0,5,1,2,16,6,.255,.292,.346,.638,*9H7/8
745,Wily Mo Pena\penawi01,335,99,311,42,79,17,0,19,51,20,0,116,3,0,1,7,2,1,.254,.304,.492,.796,*98H7
746,Hunter Pence\pencehu01,668,154,606,84,190,38,5,22,97,56,3,124,1,0,5,15,8,2,.314,.370,.502,.871,*9/H
747,Hunter Pence\pencehu01,688,160,617,87,156,26,4,24,104,56,2,145,7,1,7,14,5,2,.253,.319,.425,.743,*9/H
748,Hunter Pence\pencehu01,687,162,629,91,178,35,5,27,99,52,3,115,3,0,3,17,22,3,.283,.339,.483,.822,*9
749,Hunter Pence\pencehu01,708,162,650,106,180,29,10,20,74,52,3,130,3,0,3,13,13,6,.277,.332,.445,.777,*9/H8
750,Hunter Pence\pencehu01,539,134,493,55,128,13,5,13,67,40,1,102,2,0,4,8,2,3,.260,.315,.385,.701,*9H/D
751,Hunter Pence\pencehu01,442,106,395,58,114,23,1,13,57,43,1,95,1,0,3,10,1,1,.289,.357,.451,.808,*9/H
752,Hunter Pence\pencehu01,642,157,595,78,160,34,4,25,83,40,2,124,4,0,3,14,11,10,.269,.318,.466,.783,*9/H
753,Hunter Pence\pencehu01,647,159,585,76,165,26,5,25,72,58,1,109,1,0,3,25,14,11,.282,.346,.472,.818,*9/H
754,Hunter Pence\pencehu01,658,156,614,93,173,29,3,25,91,41,2,105,0,0,3,11,18,9,.282,.325,.461,.786,*9/H
755,David Peralta\peralda01,577,140,525,82,154,31,3,14,57,43,1,94,6,0,3,7,8,4,.293,.352,.444,.796,*97H/D
756,Eduardo Perez\perezed01,289,105,253,47,72,16,0,11,41,29,1,53,4,1,2,7,5,2,.285,.365,.478,.843,*9H57/3D
757,Timo Perez\perezti01,260,85,239,26,59,9,1,5,22,12,0,25,2,6,1,1,1,6,.247,.287,.356,.643,*9H/87
758,Stephen Piscotty\piscost01,401,107,341,40,80,16,1,9,39,52,2,87,5,0,3,11,3,6,.235,.342,.367,.708,*9H
759,Stephen Piscotty\piscost01,605,151,546,78,146,41,0,27,88,42,0,114,12,0,5,21,2,0,.267,.331,.491,.821,*9/H
760,Stephen Piscotty\piscost01,649,153,582,86,159,35,3,22,85,51,0,133,12,1,2,14,7,5,.273,.343,.457,.800,*98/H3
761,Stephen Piscotty\piscost01,393,93,357,46,89,17,1,13,44,29,0,84,3,1,3,13,2,0,.249,.309,.412,.720,*9/DH
762,Phil Plantier\plantph01,399,108,349,46,86,19,0,7,30,44,8,83,2,2,2,9,2,3,.246,.332,.361,.694,*9DH7
763,Gregory Polanco\polangr01,587,144,527,79,136,34,4,22,86,53,6,119,0,1,6,13,17,6,.258,.323,.463,.786,*97/H8D
764,Gregory Polanco\polangr01,411,108,379,39,95,20,0,11,35,27,4,60,3,0,1,5,8,1,.251,.305,.391,.695,*97H/8D
765,Gregory Polanco\polangr01,312,89,277,50,65,9,0,7,33,30,1,59,0,2,2,1,14,5,.235,.307,.343,.650,*9H
766,Gregory Polanco\polangr01,652,153,593,83,152,35,6,9,52,55,6,121,1,1,2,5,27,10,.256,.320,.381,.701,*9H/78
767,Gregory Polanco\polangr01,535,130,461,75,117,32,6,23,81,61,5,117,3,0,7,11,12,2,.254,.340,.499,.839,*9/H
768,Kirby Puckett\puckeki01,602,137,538,83,169,39,0,23,99,56,18,89,3,0,5,15,3,2,.314,.379,.515,.894,*9D/8H645
769,Kirby Puckett\puckeki01,482,108,439,79,139,32,3,20,112,28,7,47,7,1,7,11,6,3,.317,.362,.540,.902,*9D/8
770,Terry Puhl\puhlte01,406,121,354,41,96,25,4,0,27,45,3,39,1,4,2,7,9,8,.271,.353,.364,.718,*97H8/3
771,Yasiel Puig\puigya01,444,125,405,60,108,21,1,23,63,36,2,87,1,0,2,15,15,5,.267,.327,.494,.820,*9H
772,Yasiel Puig\puigya01,640,148,558,92,165,37,9,16,69,67,3,124,12,2,1,7,11,7,.296,.382,.480,.863,*98/HD
773,Yasiel Puig\puigya01,368,104,334,45,88,14,2,11,45,24,0,74,7,0,3,10,5,2,.263,.323,.416,.740,*9H/78
774,Yasiel Puig\puigya01,432,104,382,66,122,21,2,19,42,36,6,97,11,0,3,6,11,8,.319,.391,.534,.925,*98/H7
775,Yasiel Puig\puigya01,611,149,555,76,148,30,2,24,84,44,1,133,8,0,4,13,19,7,.267,.327,.458,.785,*9/HD
776,Yasiel Puig\puigya01,311,79,282,30,72,12,3,11,38,26,1,66,2,0,1,1,3,3,.255,.322,.436,.758,*9/H
777,Yasiel Puig\puigya01,570,152,499,72,131,24,2,28,74,64,8,100,2,0,5,21,15,6,.263,.346,.487,.833,*9H
778,Carlos Quentin\quentca01,263,81,229,29,49,16,0,5,31,18,1,54,11,1,4,5,2,2,.214,.298,.349,.647,*9/H7
779,Carlos Quentin\quentca01,527,131,453,73,110,25,2,26,87,50,3,83,20,0,4,16,2,2,.243,.342,.479,.821,*9D/H
780,Carlos Quentin\quentca01,483,118,421,53,107,31,0,24,77,34,0,84,23,0,5,7,1,1,.254,.340,.499,.838,*9D/H
781,Ryan Raburn\raburry01,277,86,243,40,66,18,0,16,55,29,0,67,4,0,1,4,0,0,.272,.357,.543,.901,*9DH7/41
782,Manny Ramirez\ramirma02,532,118,439,92,154,34,2,38,122,86,9,117,3,0,4,9,1,1,.351,.457,.697,1.154,*9D
783,Manny Ramirez\ramirma02,571,137,484,85,149,26,1,31,107,75,6,112,5,2,5,13,6,6,.308,.402,.558,.960,*9/DH
784,Manny Ramirez\ramirma02,336,91,290,51,78,22,0,17,60,42,4,72,0,0,4,6,4,2,.269,.357,.521,.878,*9/HD
785,Manny Ramirez\ramirma02,663,150,571,108,168,35,2,45,145,76,6,121,6,0,10,18,5,3,.294,.377,.599,.976,*9/D
786,Manny Ramirez\ramirma02,647,152,550,94,170,45,3,33,112,85,8,104,3,0,9,18,8,5,.309,.399,.582,.981,*9/HD
787,Manny Ramirez\ramirma02,640,147,522,131,174,34,3,44,165,96,9,131,13,0,9,12,2,4,.333,.442,.663,1.105,*9/DH
788,Manny Ramirez\ramirma02,651,150,561,99,184,40,0,26,88,79,5,115,7,0,4,19,2,3,.328,.415,.538,.953,*9/D
789,Josh Reddick\reddijo01,487,134,433,63,105,13,2,17,47,49,3,77,0,1,2,9,7,2,.242,.318,.400,.718,*97H/D
790,Josh Reddick\reddijo01,439,115,398,53,112,17,1,10,37,39,5,56,0,0,1,8,8,3,.281,.345,.405,.749,*9/HD
791,Josh Reddick\reddijo01,673,156,611,85,148,29,5,32,85,55,8,151,2,1,4,15,11,1,.242,.305,.463,.768,*98D/H
